"","P_MASS_EST","P_RADIUS_EST","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_DISTANCE","P_PERIASTRON","P_APASTRON","P_FLUX","P_TEMP_EQUIL","P_TYPE","S_TEMPERATURE","S_RADIUS_EST","S_TYPE_TEMP","S_LUMINOSITY","S_HZ_MIN","S_HZ_MAX","P_HABITABLE"
"HAT-P-50 b",1.41398764527265,1.74957135509875,-0.488825710952498,-0.879459577824222,-0.486289053249945,-0.497975785837337,-0.473885501213526,1.64184749525848,1.41128037026281,"Jovian",0.980368048555378,0.0619750205024359,"F",0.988639723827883,0.347356309451691,0.308955775374015,"non-habitable"
"HAT-P-51 b",0.726824470977457,1.7604096674436,-0.476184440879174,-0.749205920232141,-0.473812280945775,-0.486073851814419,-0.460468638231053,0.801762318969023,0.732911343350072,"Jovian",0.0990854718573024,-0.144917104822616,"G",-0.257292439511715,-0.18591992657355,-0.180830643929756,"non-habitable"
"HAT-P-52 b",1.17997590885967,1.14479352625645,-0.508562114638526,-0.931182974756899,-0.506066944267304,-0.511360708996421,-0.498849618012267,0.836894030157299,0.765022466011126,"Jovian",-0.27426037485789,-0.191938042396491,"K",-0.528955855472917,-0.300061172470448,-0.285904089192883,"non-habitable"
"HAT-P-53 b",1.45822694668679,1.81460122916782,-0.521276141369142,-1.06209842326305,-0.517864382849308,-0.532986561262842,-0.504911242444417,1.56197614872285,1.34550836012104,"Jovian",0.651473072685489,-0.091626708905557,"G",0.18906944140738,-0.0113461612435855,-0.0228655561539767,"non-habitable"
"HAT-P-54 b",1.14565721142035,1.00389546577347,-0.498556065562558,-0.79535434324181,-0.496174631901503,-0.503356163730088,-0.487126119644814,0.101229145323958,0.167602050681929,"Jovian",-1.24263725078994,-0.276575730029467,"K",-0.878329044064674,-0.483142346274921,-0.456676709106798,"non-habitable"
"HAT-P-55 b",1.02122807118256,1.51979913338806,-0.487086319676838,-0.820623069462865,-0.484266924912238,-0.49920589639606,-0.469840448625119,0.986793183037284,0.881123698280184,"Jovian",0.495238567500393,-0.154321292337391,"G",-0.138075081274806,-0.145718511366357,-0.147753955121535,"non-habitable"
"HAT-P-56 b",1.66518869941896,2.23079242320984,-0.492840126632316,-0.925729903758972,-0.490876417837227,-0.488417801897269,-0.488440140732978,1.62171852770677,1.39886194162727,"Jovian",1.25688606500092,-0.010123750444173,"F",0.877256282069038,0.274467434923465,0.236525852458775,"non-habitable"
"HAT-P-57 b",1.43431426638763,2.72935479107267,-0.47745382856753,-0.975331255348207,-0.475918224877444,-0.470625799671024,-0.474645006187447,1.63751443576156,1.41159755465098,"Jovian",1.02960707936956,0.108995958076311,"A",1.19347407125503,0.453113566933898,0.407098671105709,"non-habitable"
"HAT-P-6 b",1.40348376430971,2.16576254914077,-0.45824171340307,-0.789272571297164,-0.457240663544267,-0.448409799802982,-0.457419698807984,1.4380678876761,1.25077842248908,"Jovian",1.26066745895648,0.0368971871297024,"F",1.07356496676411,0.373549551407505,0.32888581515463,"non-habitable"
"HAT-P-65 b",0.974982494544482,3.054504161418,-0.50247793454543,-0.953427618425608,-0.496053116184232,-0.532593691129897,-0.471764572528461,1.73721480688934,1.46440143483409,"Jovian",0.524035499971341,0.112130687247903,"G",0.875796008988402,0.316832716592456,0.289543338351468,"non-habitable"
"HAT-P-66 b",1.15956860294842,2.40420542072734,-0.492755623356834,-0.899927368802009,-0.490389724026295,-0.499034054536352,-0.480088434702327,1.68578074855575,1.44818274892764,"Jovian",0.699242493094574,0.118400145591086,"G",1.0088727690137,0.375642873926381,0.341141372387612,"non-habitable"
"HAT-P-67 b",0.771184779658567,3.47719834286692,-0.442819604024133,-0.689830276398292,-0.442247655676769,-0.430576387032212,-0.443592456350928,1.71768435383075,1.47623291130376,"Jovian",1.10371057234874,0.32842700008773,"F",1.94511271025931,0.91490730719428,0.837495637948592,"non-habitable"
"HAT-P-7 b",1.55877508555996,2.23079242320984,-0.505007959783013,-1.01851460196936,-0.502705695770373,-0.502488120410156,-0.49934964571817,1.98098941630297,1.68849826421398,"Jovian",1.08721139900512,0.156016895650187,"F",1.39702910440851,0.564159355936415,0.509881778235492,"non-habitable"
"HAT-P-8 b",1.38910191080414,1.99234955162326,-0.489955797154045,-0.885614654811785,-0.488072341332671,-0.485082496921209,-0.485854092220278,1.54911043305804,1.34031899058756,"Jovian",0.900764407272686,0.0212235412717439,"F",0.782691426205088,0.248662644569093,0.21780276509582,"non-habitable"
"HAT-P-9 b",1.15777731868541,1.99234955162326,-0.470786593442918,-0.781371113630382,-0.46943649749362,-0.462916117869689,-0.468667258635472,1.27125550741542,1.1162415412002,"Jovian",1.04919389274232,-0.0571446880180484,"F",0.549825220672672,0.130866076178256,0.105152848275757,"non-habitable"
"HATS-1 b",1.5625724663937,1.77991862966432,-0.490942847099795,-0.83760282050948,-0.488300641684702,-0.500760326158442,-0.475525496450129,1.06773902697774,0.947889568526442,"Jovian",0.561167205561998,-0.144917104822616,"G",-0.0721531094710459,-0.119844712478854,-0.124103652631929,"non-habitable"
"HATS-10 b",0.974097927354266,1.05808702749769,-0.489742912723332,-0.854457817655684,-0.475011148749148,-0.546705040114394,-0.438714962444771,1.17822649257556,0.960218730523445,"Jovian",0.571735611842547,-0.126108729793066,"G",0.00956203166925665,-0.085488609420702,-0.0917669695702461,"non-habitable"
"HATS-11 b",1.80978600340333,2.44539100763775,-0.476161048007823,-0.816548804684777,-0.474661414370762,-0.469130888127031,-0.473485917647505,1.52183991133844,1.31832999870879,"Jovian",1.25404850770612,0.0118193537569688,"G",0.967289618589223,0.319469093035022,0.278538872632129,"non-habitable"
"HATS-12 b",0.381963231030004,0.457644523593324,-0.49164896459463,-0.876693447453572,-0.48971839844029,-0.487040397304098,-0.487372161904918,1.33321034046837,1.16621340544745,"Jovian",1.05603470832456,-0.104165625591924,"F",0.344914348850204,0.0393054157388015,0.0193841816211811,"non-habitable"
"HATS-13 b",0.988912962106983,1.58482900745712,-0.499972886509128,-0.890008155778456,-0.496285163678275,-0.51679376919183,-0.479338672465655,0.89484998284652,0.802950054304286,"Jovian",0.182837344238675,-0.191938042396491,"G",-0.395324924835944,-0.248226954941255,-0.241426707306594,"non-habitable"
"HATS-14 b",1.30580697947961,1.20982340032551,-0.505695702226847,-0.929248228659576,-0.502489175719221,-0.518153335196823,-0.488496775709901,0.929931992780744,0.834970621073284,"Jovian",-0.0194009205867629,-0.179399125710124,"G",-0.416104732772779,-0.253120185658845,-0.243708963232808,"non-habitable"
"HATS-15 b",1.63593873005968,1.35288912327746,-0.531949552174932,-1.10355964402724,-0.528396898849101,-0.543113511672088,-0.516185790582506,1.22925988338859,1.07778601244722,"Jovian",-0.060183465342247,-0.182533854881716,"G",-0.438957231021908,-0.262562481805397,-0.252284668792453,"non-habitable"
"HATS-16 b",1.8278268668724,1.77558330472638,-0.507377241402202,-0.941146849067997,-0.505009054998608,-0.505227847904432,-0.501473909694816,1.34925369154109,1.1791528282027,"Jovian",0.419951953976904,-0.0822225213907819,"G",0.112626419914174,-0.0357952272064449,-0.0425245004940069,"non-habitable"
"HATS-17 b",1.40981431638036,0.641895833455676,-0.295583904578335,-0.0885085908722979,-0.298992393713121,-0.26986977707036,-0.304203237082736,0.0824692302334555,0.153622857716458,"Jovian",0.53572940642233,-0.129243458964657,"G",-0.0194083096144362,-0.0966005823450612,-0.101792975974218,"non-habitable"
"HATS-18 b",1.59307457941487,1.85578681607823,-0.554812797329846,-1.32569289283504,-0.550555110615402,-0.568256515201681,-0.537682524410521,1.83943098267311,1.56639319458684,"Jovian",0.268801780415942,-0.151186563165799,"G",-0.215943799196211,-0.172448531169896,-0.170235809511254,"non-habitable"
"HATS-2 b",1.41225327104934,1.48945185882249,-0.541828454964484,-1.18891971267956,-0.538501705277022,-0.545065635123685,-0.532362374505998,1.33052310088592,1.16404600802837,"Jovian",-0.159168388128331,-0.188803313224899,"K",-0.4879128649607,-0.282975769124784,-0.270752796670608,"non-habitable"
"HATS-22 b",1.74506730380262,1.02340442799419,-0.477213947696325,-0.69819304589523,-0.475328288111724,-0.481111662348142,-0.466116067248415,0.183377546342227,0.234335047332769,"Jovian",-0.684409009814556,-0.254632625828325,"K",-0.7731414044327,-0.419835596318523,-0.398364298967336,"non-habitable"
"HATS-23 b",1.45379554262368,2.98947428734893,-0.515612059421262,-1.02619120387776,-0.512504683584902,-0.525415137388794,-0.500618927731023,1.42724934049722,1.23830991244973,"Jovian",0.465233361086637,-0.0947614380771487,"G",0.0855855749117608,-0.0491361481559903,-0.0558621628112626,"non-habitable"
"HATS-24 b",1.69080561935029,2.18093618642355,-0.535901143493757,-1.1902442668789,-0.531002096164526,-0.555346432600361,-0.513842028357617,1.86444045569587,1.57733219719836,"Jovian",1.04528146921921,-0.104165625591924,"F",0.339148938143821,0.0372713161689974,0.0176085719398471,"non-habitable"
"HATS-25 b",1.04541347347483,1.68887680596763,-0.473986483562921,-0.74073629562989,-0.470731109748309,-0.491281589162165,-0.452576413553579,0.939978124959276,0.839916623207529,"Jovian",0.395014362590233,-0.122974000621474,"G",-0.0565391672911382,-0.107853791743307,-0.110532744646919,"non-habitable"
"HATS-26 b",1.07273511081951,2.75103141576236,-0.484010142109796,-0.855799017655601,-0.479052146283112,-0.509863612994147,-0.456248703750657,1.72005183907863,1.46048937816505,"Jovian",0.770214625948668,0.168555812336553,"F",1.22305370410316,0.487707340106666,0.44505487863512,"non-habitable"
"HATS-27 b",0.977626191675987,2.20911579852015,-0.45195219249663,-0.706535796477133,-0.428015580147418,-0.537848789666438,-0.379262299467905,1.52185285532975,1.20400626551259,"Jovian",1.13464942024752,0.0745139371888026,"F",1.13670760786117,0.415163402109774,0.3697173247877,"non-habitable"
"HATS-28 b",1.08825586458534,1.54581108301568,-0.498225591491249,-0.871599443877179,-0.494178835086912,-0.517513050550766,-0.4756795487204,0.902502672747391,0.806752145600859,"Jovian",0.154668947798334,-0.182533854881716,"G",-0.371051130957521,-0.23690810500555,-0.230287149202577,"non-habitable"
"HATS-29 b",1.07488211034204,1.66936784374691,-0.466705192653447,-0.709598315880685,-0.46392096801455,-0.48160270438807,-0.447008086553477,0.833352453457838,0.755567485622082,"Jovian",0.345931867431044,-0.135512917307841,"G",-0.125771965197816,-0.135973803171616,-0.136564452392467,"non-habitable"
"HATS-3 b",1.30580697947961,1.95116396471286,-0.481312850629497,-0.825147062421037,-0.479669874325278,-0.475088193992813,-0.478104950115145,1.41134354293089,1.22922712413667,"Jovian",1.05017161360267,-0.0320668546453149,"F",0.65759046545108,0.180610098613124,0.151692075193097,"non-habitable"
"HATS-30 b",1.11127463960967,1.50462549610527,-0.492967593590989,-0.872488924272553,-0.490540976734273,-0.499972230888254,-0.479745271192336,1.12644729700568,0.996765524527303,"Jovian",0.637906153179441,-0.138647646479432,"G",-0.0124638611722555,-0.0971248434189622,-0.103615513682166,"non-habitable"
"HATS-31 b",1.21407815744485,2.51258854417578,-0.482954327680878,-0.846179570743866,-0.478308567460165,-0.507358414910399,-0.456276485541548,1.62061365752631,1.38204680844851,"Jovian",0.748700148491991,0.115265416419495,"F",1.03021207651153,0.38381578241076,0.347761724532694,"non-habitable"
"HATS-32 b",1.234831441253,1.66503251880897,-0.500752486294405,-0.922558476805775,-0.488337783922758,-0.549828920743191,-0.455744551110512,1.21427697164142,0.999797966229512,"Jovian",0.378696597140202,-0.126108729793066,"G",-0.0757407935885053,-0.115560006407506,-0.117621608679293,"non-habitable"
"HATS-33 b",1.35581629545956,1.62384693189856,-0.50778003421789,-0.9620599296075,-0.505125915849328,-0.513875127149144,-0.495509675221726,1.14385113133115,1.01162045810922,"Jovian",0.333874686986756,-0.151186563165799,"G",-0.19062256277757,-0.163381426910739,-0.16245662823111,"non-habitable"
"HATS-34 b",1.24536971045863,2.05737942569233,-0.521109364283658,-1.03577479463195,-0.517931478324545,-0.530542641418242,-0.506494191320393,1.16595038546205,1.02793137408885,"Jovian",0.0199615894799975,-0.163725479852166,"G",-0.350579876275621,-0.224873824863562,-0.217098723132479,"non-habitable"
"HATS-35 b",1.36743130463739,2.13107994963727,-0.520323281842629,-1.08897281061555,-0.514129579100092,-0.547286177444438,-0.492276489137544,1.83381418973452,1.54189730295432,"Jovian",1.00011053547953,-0.0226626671305398,"F",0.666998369346056,0.187687913211254,0.159048022020966,"non-habitable"
"HATS-36 b",0.78230570553003,1.45693692178796,-0.472421053302187,-0.753760373367273,-0.471025480487257,-0.4648061315255,-0.470132691943273,0.988029433964851,0.887702144053018,"Jovian",0.645215100340353,-0.126108729793066,"G",0.0432837271647525,-0.0737136012647175,-0.0816191608897987,"non-habitable"
"HATS-39 b",1.05816478896632,2.36085217134797,-0.454339190063287,-0.71238832076899,-0.448332274473382,-0.488535920337649,-0.419844980184574,1.43036636545826,1.22217440758521,"Jovian",1.26255729282123,0.0368971871297024,"F",1.07480334619096,0.374074067203768,0.329347468549251,"non-habitable"
"HATS-4 b",1.40454482000848,1.1686378134151,-0.510316775950891,-0.967192645758814,-0.507859746478476,-0.509918083439499,-0.503108851443138,0.994866373912787,0.893172876394285,"Jovian",0.046448391381861,-0.179399125710124,"G",-0.395295665287555,-0.245226191084798,-0.236939887093133,"non-habitable"
"HATS-40 b",1.49048433829889,2.38252879603765,-0.47786931298859,-0.860714853878168,-0.470793559316457,-0.51362518437695,-0.442536143067823,1.8934130790382,1.58878605921001,"Jovian",1.15583081577438,0.237519854111571,"F",1.71184668230286,0.752261065034308,0.684269540940444,"non-habitable"
"HATS-41 b",2.33695020906744,1.84061317879544,-0.458446540362789,-0.751792991362175,-0.447954735532287,-0.508775109011232,-0.411948291619617,1.48508361361398,1.24454551003129,"Jovian",1.12113263685708,0.0651097496740276,"F",1.09215042167188,0.392359311931268,0.348632098556927,"non-habitable"
"HATS-42 b",1.56883382725745,1.99234955162326,-0.508680633383883,-1.0036565329808,-0.504048159411649,-0.529985809752003,-0.484761163651918,1.64715301260312,1.40399872080536,"Jovian",0.758954434229566,-0.00698902127258133,"F",0.587540743653449,0.162928121345348,0.139653684589035,"non-habitable"
"HATS-43 b",0.648598784223518,1.51546380845012,-0.479110304500251,-0.731410449698825,-0.475844637785514,-0.495800412090621,-0.458242452474153,0.467587654496849,0.458242218016939,"Jovian",-0.313103310139843,-0.217015875769225,"K",-0.610723681094828,-0.338586889546231,-0.322769739470705,"non-habitable"
"HATS-44 b",1.00327381493485,1.27051794945664,-0.509628989141868,-0.932611682110803,-0.503926288686109,-0.535886356083196,-0.481953040367371,0.80474718830334,0.716618065155925,"Jovian",-0.336281784470286,-0.204476959082858,"K",-0.580928495483879,-0.323789176032586,-0.308179477340587,"non-habitable"
"HATS-45 b",1.10729381030483,1.74523603016082,-0.465866430048081,-0.75243419144108,-0.461061499846307,-0.493080137976193,-0.436803027585464,1.27072333476067,1.09889406548416,"Jovian",1.14621186398807,-0.06027941718964,"F",0.592486927151077,0.145480347137822,0.117552946107389,"non-habitable"
"HATS-46 b",0.458766248694868,0.91502130454575,-0.469223199229216,-0.696308029097103,-0.448975581802384,-0.543209048084257,-0.4053955586656,0.657951915559533,0.516753779217333,"Jovian",0.151280137874338,-0.204476959082858,"G",-0.449247147745826,-0.271479823467175,-0.263276385114627,"non-habitable"
"HATS-5 b",0.603971474424634,0.934530266766469,-0.467987188474732,-0.69429007213256,-0.466692808160326,-0.462456764433433,-0.464005711091085,0.515541523780835,0.505667260114513,"Jovian",-0.0683722125439615,-0.198207500739674,"G",-0.491986252056156,-0.286493640602153,-0.275194652492287,"non-habitable"
"HATS-50 b",0.834913085811463,1.40708068500168,-0.476722538378564,-0.79192886511823,-0.459975266557626,-0.541115895557039,-0.420033080162475,1.1249302834521,0.911588665335836,"Jovian",0.686816287784509,-0.119839271449882,"G",0.08910203626698,-0.0557027420500097,-0.0651799515861792,"non-habitable"
"HATS-51 b",1.15054295507969,2.01402617631295,-0.486264063198244,-0.849862570988215,-0.478722160673221,-0.522701777554456,-0.45053757201397,1.32175522463041,1.12423558416138,"Jovian",0.441555712177248,-0.0195279379589481,"G",0.361141785881489,0.0734828593627748,0.0607465841205228,"non-habitable"
"HATS-52 b",1.65079194664777,1.95333162718182,-0.537075870893251,-1.18598912044124,-0.532119937976266,-0.556660994127818,-0.51492885715132,1.67765354606405,1.42615908045187,"Jovian",0.707512837625283,-0.141782375651024,"F",0.00564070356281096,-0.0918844968787221,-0.0995409429493168,"non-habitable"
"HATS-53 b",1.03152273498647,1.86228980348513,-0.483587761911947,-0.789181874676136,-0.475985338299381,-0.520597142417547,-0.447392741225092,1.00588047959293,0.869377783573678,"Jovian",0.317395259275346,-0.126108729793066,"G",-0.101826179722583,-0.124859870300196,-0.125603841184355,"non-habitable"
"HATS-59 b",1.1730787868604,1.3984100351258,-0.451905865965046,-0.635022997240564,-0.449936198407631,-0.462280491745386,-0.435425384600024,0.700441523020883,0.650581138267554,"Jovian",0.345931867431044,-0.144917104822616,"G",-0.161829867733223,-0.151402407369976,-0.151227824346946,"non-habitable"
"HATS-59 c",2.46316514731996,1.33800186495244,2.48422573297894,2.34910611055184,2.40923062743817,2.78033957347158,2.30773238121906,-1.88567264975681,-2.17910058338763,"Jovian",0.345931867431044,-0.144917104822616,"G",-0.161829867733223,-0.151402407369976,-0.151227824346946,"non-habitable"
"HATS-6 b",0.741598189266968,1.12094923909779,-0.510245616665515,-0.852868371223382,-0.507797621194911,-0.508544704165482,-0.504045653886815,-0.165850093528399,-0.0497043374171437,"Jovian",-2.2641200368885,-0.292249375887425,"M",-0.960649397870024,-0.549761336006665,-0.518669195741557,"non-habitable"
"HATS-60 b",1.08126465452065,1.45693692178796,-0.484643848534642,-0.823572831102084,-0.480949253588747,-0.503453904909614,-0.462247013211053,1.27916127105936,1.11200212513817,"Jovian",0.365611442451616,-0.0132584796157647,"G",0.343310003454296,0.0685669300525177,0.0574660333213018,"non-habitable"
"HATS-61 b",1.84607449443105,1.54797874548465,-0.410653167619109,-0.459356545947466,-0.410235247416727,-0.412607981101276,-0.399944609876029,0.853790637375959,0.776871321317024,"Jovian",0.204160196416253,0.0494361038160691,"G",0.473682560268805,0.135476763191862,0.12438320797006,"non-habitable"
"HATS-62 b",0.474458954286034,1.24450599982901,-0.497470388997634,-0.859083613152342,-0.491141267604033,-0.527825323297941,-0.466500747755035,0.889142217582025,0.781410196488235,"Jovian",0.0613693711896479,-0.179399125710124,"G",-0.390505816055553,-0.243422919503953,-0.235393795019222,"non-habitable"
"HATS-63 b",1.25470428288865,1.57399069511228,-0.500705230782818,-0.8882892161021,-0.497667605261733,-0.512511810209146,-0.483923239851886,1.10825918535418,0.979398929900407,"Jovian",0.298665554925993,-0.135512917307841,"G",-0.145202618513739,-0.142912192654876,-0.14251833549251,"non-habitable"
"HATS-64 b",1.25470428288865,2.59712738046557,-0.441504534029858,-0.680515585446135,-0.439292262415342,-0.45560717844899,-0.422017080513403,1.57867062896915,1.35755643399817,"Jovian",1.2455280480594,0.190498916537695,"F",1.62393075592279,0.688650169502538,0.623056014013914,"non-habitable"
"HATS-65 b",1.18168443131197,2.21128346098912,-0.489601782478703,-0.881722467041538,-0.487530544367313,-0.492266624901857,-0.479664715234602,1.39869164529505,1.21792078495369,"Jovian",0.977401254630821,-0.06027941718964,"F",0.495231004263019,0.109615438624456,0.0862302100804094,"non-habitable"
"HATS-66 b",2.05654602234198,2.01619383878192,-0.484503010764186,-0.876861884419109,-0.482550978859256,-0.486977680131965,-0.474625163193452,1.77859548136913,1.524163306214,"Jovian",1.31336661833997,0.10586122890472,"F",1.37451918101182,0.534212001664089,0.47786670440896,"non-habitable"
"HATS-67 b",1.44739137118824,2.61013335527938,-0.524303921011441,-1.13209395399225,-0.521350542139885,-0.529572492140093,-0.512956782788635,1.95518520961963,1.66676451293858,"Jovian",1.2833075959518,-0.0195279379589481,"F",0.853645308682302,0.261395295594757,0.223992056707779,"non-habitable"
"HATS-68 b",1.39273897471865,1.6281822568365,-0.476137655359112,-0.820505792399106,-0.474563944640396,-0.474046281109349,-0.469639443903498,1.51899060028054,1.31566097927704,"Jovian",0.847459410180036,0.0776486663603943,"F",0.961048027346141,0.341417386834762,0.305866380156823,"non-habitable"
"HATS-69 b",1.01720755710756,1.00606312824244,-0.520037496002896,-1.01498898391455,-0.507325892079491,-0.566133645735106,-0.477526852204162,1.03468623252014,0.837605500657074,"Jovian",-0.267004295319624,-0.195072771568083,"K",-0.536294266139331,-0.303623365638737,-0.289434106991071,"non-habitable"
"HATS-7 b",0.291068875649632,0.178016065096344,-0.50103603844489,-0.871039910607978,-0.497512824087419,-0.516593602280656,-0.481385298627641,0.621723771428398,0.583337259074054,"Jovian",-0.453489879461279,-0.217015875769225,"K",-0.641826714770801,-0.352109243573447,-0.334423001521603,"non-habitable"
"HATS-70 b",2.47048388326563,1.95766695211976,-0.510032151169569,-1.07595985504648,-0.506233816535616,-0.526284452290041,-0.48999595666923,2.39362533286673,2.01170618794665,"Jovian",2.42884870701084,0.118400145591086,"A",2.22467951995706,1.05000957131984,0.949794519469515,"non-habitable"
"HATS-8 b",0.354984070253031,0.849991430476684,-0.485606456013464,-0.82078619042413,-0.476324404236564,-0.528107504658872,-0.445314788020624,1.03500418340459,0.882468624589423,"Jovian",0.355779450550898,-0.129243458964657,"G",-0.097590163169051,-0.124206854148127,-0.125517498168742,"non-habitable"
"HATS-9 b",0.837130877096008,1.63685290671237,-0.522205535206619,-1.07080940031294,-0.519424769490612,-0.522374599856638,-0.514768745609945,1.69307682537164,1.45639390199969,"Jovian",0.267692951909902,0.0180888121001522,"G",0.401774632575177,0.0993349856226785,0.08861557106449,"non-habitable"
"HD 100655 b",1.49632922931169,1.56445568740979,0.677412162613705,1.13687015327337,0.650728868553329,0.759338406938213,0.639641230855497,0.287899809990112,0.318809916188254,"Jovian",-0.571683250653511,2.68260860795309,"G",3.92837388009791,3.32619854720084,3.25959028189623,"non-habitable"
"HD 100777 b",1.28757399245664,1.61619630160554,1.14254577704444,1.62648076785545,1.17630654515313,0.829399237732702,1.34752946491454,-1.64748078241205,-1.55270050535496,"Jovian",0.194069023971861,-0.144917104822616,"G",-0.22149243557944,-0.172841468715149,-0.169618004459853,"non-habitable"
"HD 10180 c",-0.183228197073628,-0.327390489140969,-0.444966756229913,-0.606202404617447,-0.443951456238405,-0.445588749528303,-0.435845382892163,0.792689015286447,0.728411646649851,"Neptunian",0.60438383678845,-0.122974000621474,"G",0.0373895747976754,-0.0747710033170698,-0.0820774846427499,"non-habitable"
"HD 10180 d",-0.22480665935624,-0.366613809753197,-0.300392202886563,-0.0852400894080426,-0.301448172462822,-0.308621919976095,-0.283244843075301,0.139995500017781,0.195836627093452,"Neptunian",0.60438383678845,-0.122974000621474,"G",0.0373895747976754,-0.0747710033170698,-0.0820774846427499,"non-habitable"
"HD 10180 e",0.109862652321748,0.0124126082212765,-0.0104386518684694,0.507460823100857,-0.0212368166813419,0.038433375817535,-0.0321677496616298,-0.54730802223081,-0.368721402487893,"Neptunian",0.60438383678845,-0.122974000621474,"G",0.0373895747976754,-0.0747710033170698,-0.0820774846427499,"non-habitable"
"HD 10180 f",0.060902839824682,-0.0530714501124733,0.387202586552937,0.999875114994567,0.37025960856457,0.415302662284168,0.385517849014196,-1.06245908544877,-0.829263924733076,"Neptunian",0.60438383678845,-0.122974000621474,"G",0.0373895747976754,-0.0747710033170698,-0.0820774846427499,"non-habitable"
"HD 10180 g",0.0670799525352276,-0.0450235826196317,1.58157214831712,1.87721798223792,1.57391976788238,1.43288594092575,1.68830672693168,-1.70852290035796,-1.64460953037688,"Neptunian",0.60438383678845,-0.122974000621474,"G",0.0373895747976754,-0.0747710033170698,-0.0820774846427499,"non-habitable"
"HD 10180 h",0.540559553012393,0.795277928115868,3.03324629673553,2.59130377652075,2.94540784684393,3.37257606348885,2.82891538061675,-1.90309551255989,-2.29468695875874,"Jovian",0.60438383678845,-0.122974000621474,"G",0.0373895747976754,-0.0747710033170698,-0.0820774846427499,"non-habitable"
"HD 101930 b",0.628670690828726,1.01369770893823,0.0471398452949827,0.696542411511889,0.0374130342338208,0.0629109733141369,0.0509399699442616,-1.10330465603633,-0.867707754956639,"Jovian",-0.302154155322824,-0.201342229911266,"K",-0.563579771762401,-0.315988190498628,-0.301001652112824,"non-habitable"
"HD 102117 b",0.450718269991149,0.59589730106332,-0.254201618657704,0.0410059424848489,-0.256634747699771,-0.257305340812621,-0.240254771723746,0.00852298878979967,0.0892859481043244,"Jovian",0.329484447120882,-0.0853572505623736,"G",0.0577392271961879,-0.0564720601870128,-0.0607493084039706,"non-habitable"
"HD 102195 b",0.858160267687771,1.70920197722327,-0.477799086919745,-0.760355624016449,-0.476253876834247,-0.471025040433511,-0.47495455988267,0.534637401968515,0.521234133566328,"Jovian",-0.0718849838443665,-0.213881146597633,"K",-0.542581191201234,-0.30983386474686,-0.297597733820959,"non-habitable"
"HD 102272 b",2.02096806505059,1.4389812898628,0.415195630663398,1.0210536953893,0.39290293939166,0.51318578176911,0.362595741655479,0.5403939186985,0.525178184557254,"Jovian",-0.701236518268835,2.75784210807129,"K",3.88388599670221,3.27151008070246,3.22265061112282,"non-habitable"
"HD 102329 b",2.25598298415805,1.3847870209776,1.94172136085669,2.01632490015354,1.90964557614187,1.91373050610691,1.97393105451961,-0.682700627470783,-0.496659736745403,"Jovian",-0.759840231246228,2.60737510783489,"K",3.72097304320963,3.02351628103975,2.98646006029118,"non-habitable"
"HD 102329 c",1.46943314047086,1.57106212703979,2.88131633663127,2.21879987160156,2.82859085108298,2.92366548826883,2.86052991007583,-1.13892075178725,-0.911542860906649,"Jovian",-0.759840231246228,2.60737510783489,"K",3.72097304320963,3.02351628103975,2.98646006029118,"non-habitable"
"HD 102365 b",-0.102626873151758,-0.245584415837487,0.332430999757214,0.996992542707752,0.354555962034424,0.143849781985342,0.475745461298102,-1.3194184338885,-1.11913721870595,"Neptunian",0.301974904341707,-0.222953090436969,"G",-0.470556253820756,-0.2842010898184,-0.276999432111328,"non-habitable"
"HD 102956 b",1.25470428288865,1.62444212057648,-0.406965975435787,-0.549179952579406,-0.40726947738775,-0.396980516196839,-0.405366336780955,1.58707930503739,1.37054072133138,"Jovian",-0.453489879461279,0.955372834406068,"G",2.12187716561118,1.19076285103751,1.16681589632985,"non-habitable"
"HD 103197 b",0.160261630776841,0.0840444551047295,-0.049259855111812,0.486289868741896,-0.0596382300276204,0.0245178727646879,-0.0907324204221752,-0.892155563781773,-0.668141521432073,"Neptunian",-0.131908135797724,-0.195072771568083,"K",-0.49982614442985,-0.288942881016397,-0.276821765846834,"non-habitable"
"HD 103720 b",1.05070610357048,1.67624151883918,-0.478267298616821,-0.71456515270927,-0.476289924267134,-0.483185211160023,-0.466402360490047,0.326911211802484,0.350698371201005,"Jovian",-0.413761673389473,-0.242093709141958,"K",-0.698563242356691,-0.38169905255754,-0.363590890218579,"non-habitable"
"HD 103774 b",0.806670014227766,1.53537169017784,-0.431422667731135,-0.595806428807782,-0.430534806037997,-0.434181260639532,-0.420437132830056,1.11583535768133,0.988524587666368,"Jovian",1.18364181537472,-0.0277024025669995,"F",0.756786790551775,0.22028452155665,0.186935905392872,"non-habitable"
"HD 104067 b",0.422847141338902,0.538429958534299,-0.0296750718374951,0.569759458650622,-0.0405983696233014,0.0471648087690444,-0.0731729841512371,-1.16445049033513,-0.923953280082247,"Jovian",-0.513562841573489,-0.238958979970366,"K",-0.709170215834052,-0.386163288364467,-0.366992076496767,"non-habitable"
"HD 10442 b",1.45917109885933,1.57358732812653,2.11071417782577,2.17231958884728,2.05409805657775,2.25994836772633,2.03202781722509,-1.76220910345594,-1.74548074838288,"Jovian",-0.545082521623761,0.146612708135412,"K",0.353726885975245,0.105485893849429,0.113107219933,"non-habitable"
