"","P_MASS_EST","P_RADIUS_EST","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_DISTANCE","P_PERIASTRON","P_APASTRON","P_FLUX","P_TEMP_EQUIL","P_TYPE","S_TEMPERATURE","S_RADIUS_EST","S_TYPE_TEMP","S_LUMINOSITY","S_HZ_MIN","S_HZ_MAX","P_HABITABLE"
"Kepler-69 b",-0.539044001327658,-0.608845411139345,-0.376901897067077,-0.176188318153379,-0.37553747118017,-0.393696694350041,-0.354402137957398,0.18122470492809,0.226963251543733,"Superterran",0.310791223879851,-0.179399125710124,"G",-0.30629837397179,-0.212462987239295,-0.208845736688541,"non-habitable"
"TRAPPIST-1 d",-1.2660253797862,-0.892809194574263,-0.545579398329405,-0.767330683095066,-0.542025405783174,-0.553582126527212,-0.53248990400001,-1.5809417362305,-1.41065312897879,"Subterran",-4.5932378730384,-0.433312188609051,"M",-1.02800821451186,-0.672508214150954,-0.644597673739233,"habitable"
"Kepler-1451 b",-0.255379434574388,-0.39424682671143,-0.125480552757795,0.327245333885509,-0.133738179093814,-0.0636202106451831,-0.159070806611836,-0.472274458831789,-0.30458407072291,"Neptunian",0.467381404702539,-0.160590750680574,"G",-0.174454932833754,-0.160332386091138,-0.161250529567725,"non-habitable"
"HD 24040 b",1.90547226335121,1.46606256807681,3.77321345932634,2.87235165023813,3.65806755484394,4.34855962787246,3.40850914169511,-1.92366468218485,-2.4870681333771,"Jovian",0.488821073958223,-0.0634141463612317,"G",0.219396262414328,0.0083011759344677,-0.00181985874610656,"non-habitable"
"K2-59 b",-0.489724823174987,-0.576330474104813,-0.285605746347512,0.0379278865547056,-0.289408083144315,-0.248781565821731,-0.302636762529126,-0.585705863681548,-0.400619502344093,"Superterran",-0.366912181145028,-0.242093709141958,"K",-0.689704786563438,-0.377638077627132,-0.360090810736945,"non-habitable"
"Kepler-1506 b",-0.866420458394102,-0.78659373359479,-0.33700064442303,-0.164655562090383,-0.339372980439621,-0.308212244801623,-0.348716692277029,0.0245659862241985,0.106556344104988,"Terran",0.35249865764287,-0.179399125710124,"G",-0.291447178857536,-0.207131492547329,-0.204270353698353,"non-habitable"
"HD 120084 b",1.97729139150979,1.44918767348788,3.50129940752919,2.55960926257476,3.7809457521538,1.95103099908941,4.03767662849983,-1.29040341922708,-1.20966388473681,"Jovian",-0.570413962139811,2.38794406582347,"G",3.68939473657695,2.9526001604459,2.89453292255395,"non-habitable"
"Kepler-341 b",-0.954221966343491,-0.814773345691385,-0.45450149735579,-0.654347248743811,-0.453604514477682,-0.444084787252228,-0.454066274652003,0.806305450639518,0.740943630552953,"Terran",0.709578703922328,-0.151186563165799,"F",-0.0337085480440973,-0.108552863113477,-0.115270369407711,"non-habitable"
"WISEP J121756.91+162640.2 A b",2.72053154110392,0.982218841083784,4.80278907993766,3.25523695559135,4.65740832107796,5.63520246309004,4.25954518362989,-1.95615864595254,-7.96276619071648,"Jovian",-13.8564057550902,-0.442716376123826,"A",-1.02869817004713,-0.68573992906498,-0.658991133499634,"non-habitable"
"Kepler-350 b",-0.665627041440327,-0.684713597553255,-0.35453707218148,-0.280481520907494,-0.356421478338965,-0.328490557388898,-0.364439602320574,0.723587895629668,0.674094095767026,"Superterran",0.886728250757394,0.00868462458537714,"F",0.725107828402114,0.221504429400082,0.192550762670567,"non-habitable"
"K2-49 b",-0.638903285608081,-0.669539960270473,-0.522920692758738,-0.928678608681688,-0.520120028650171,-0.523201574916256,-0.515409945631626,-0.0251632608240321,0.0658572322238877,"Superterran",-1.55439845676466,-0.329866125946525,"K",-0.961669341482843,-0.552085769539346,-0.524142079375121,"non-habitable"
"GJ 1148 c",0.557105798055376,0.834488795787595,0.995353390304139,1.80720918951831,1.02165241649337,0.726308046486804,1.17886328797453,-1.94639042820575,-2.98612342212095,"Jovian",-3.08264127354637,-0.345539771804484,"M",-1.00853723263143,-0.612245997843482,-0.581412954833427,"non-habitable"
"HD 20794 e",-0.605814447894276,-0.650148044088332,0.413567358131925,1.09883525089561,0.4239654621039,0.267133599651571,0.529894479218635,-1.23810126134862,-1.0232728945021,"Terran",0.0441496706331797,-0.13422441822915,"G",-0.240382448937203,-0.177204933525579,-0.171726749059042,"non-habitable"
"Kepler-1486 b",-0.515691684386762,-0.593671773856563,0.0264369040173573,0.558397130159003,0.0139523584763013,0.112050097948082,-0.0228637900049944,-0.585189554929434,-0.400179591776545,"Superterran",0.660848222714826,-0.119839271449882,"G",0.0767867545578472,-0.0600007644403718,-0.0688893716158859,"non-habitable"
"Kepler-756 b",-1.00460105971311,-0.825611658036229,-0.546721285268182,-1.22011919765607,-0.543258398504595,-0.550723477399292,-0.536749216101277,1.31459560081457,1.15119965046708,"Terran",-0.0941787983597175,-0.223285334112408,"K",-0.577316164392219,-0.325832169658182,-0.312750620017879,"non-habitable"
"Kepler-713 b",-0.470733200210053,-0.563324499291,-0.422533348793041,-0.485449783822568,-0.422525840923122,-0.407118301356632,-0.425404090367145,0.508956797714286,0.500437724521358,"Superterran",0.470602077623701,-0.160590750680574,"G",-0.173170423929164,-0.15988149920862,-0.160862925127166,"non-habitable"
"Kepler-1426 b",-0.771840843644318,-0.741072821746445,-0.328402117689115,-0.156506001774501,-0.331013697295995,-0.29826930686112,-0.341007376320178,0.129329278340007,0.192091600080979,"Superterran",0.519777704787992,-0.151186563165799,"G",-0.115261410029896,-0.136798247473042,-0.13961722155129,"non-habitable"
"Kepler-249 c",-0.789222033483607,-0.74974347162232,-0.459143382203596,-0.505339262855195,-0.458117244502682,-0.449452447829086,-0.458228122144539,-0.821691018114712,-0.605257187122285,"Superterran",-2.52979232103246,-0.32046193843175,"M",-0.987590129660029,-0.580501032487234,-0.549544854805226,"non-habitable"
"Kepler-126 c",-0.76325860218268,-0.736737496808507,-0.228687092347161,0.0671335351599076,-0.234073121741419,-0.182963471409092,-0.25160431230756,0.211103667963841,0.258695122229978,"Superterran",0.939698666667784,-0.0446057713316816,"F",0.540131574151003,0.131893880907315,0.107648571229037,"non-habitable"
"K2-223 c",-0.767540769219131,-0.738905159277476,-0.466355673448767,-0.713812928480424,-0.465128862480781,-0.457792407275478,-0.464694559210152,0.805560327419863,0.740341579385708,"Superterran",0.524035499971341,-0.160590750680574,"G",-0.151663285050936,-0.152356137421157,-0.154390983933443,"non-habitable"
"Kepler-584 b",-0.0856632851793365,-0.227336816600829,-0.106218197695596,0.320549435434415,-0.115011775727194,-0.0413461156870388,-0.141800454859391,-0.179566911340094,-0.0610102032539246,"Neptunian",0.895755135377575,-0.0822225213907819,"F",0.355735215868568,0.0511834024850841,0.0325499547445327,"non-habitable"
"Kepler-147 c",-0.483349178293256,-0.571995149166875,-0.117040166521472,0.292926784002667,-0.125532636380004,-0.0538601390493574,-0.151503277160889,-0.0544749952511087,0.0418346357691227,"Superterran",0.709578703922328,-0.010123750444173,"F",0.546665172173533,0.146318242195065,0.124856358588909,"non-habitable"
"Kepler-1050 c",-0.802450099064257,-0.756246459029226,-0.245886637067233,0.0489304615781484,-0.250794109964835,-0.202852228058769,-0.267025177842351,0.0157073908349979,0.0993113136035075,"Terran",0.707512837625283,-0.116704542278291,"F",0.112228859810469,-0.0465986888971789,-0.0568730078721026,"non-habitable"
"Kepler-149 b",-0.0856632851793365,-0.227336816600829,-0.182587445558637,0.22070785763726,-0.189256141780606,-0.129655975685499,-0.21027202904674,-0.51221747258666,-0.338268359212069,"Neptunian",0.0211155417329981,-0.173129667366941,"G",-0.382158186152303,-0.238856405593221,-0.230522045461928,"non-habitable"
"Kepler-441 b",-0.725510705100924,-0.717228534587787,0.618183337689486,1.28742936172352,0.593892040863997,0.683181911024805,0.592049952238399,-1.85573116100565,-2.03309730467895,"Superterran",-1.31375568761651,-0.298518834230609,"K",-0.914011504668029,-0.509880354454744,-0.482963532858762,"non-habitable"
"Kepler-1528 b",-0.81136153169859,-0.760581783967164,-0.527112904611712,-1.09485727227853,-0.524195597286696,-0.528049254475493,-0.519168622755366,1.44969624186041,1.26015558436198,"Terran",0.547401333711134,-0.148051833994207,"G",-0.0908711889767702,-0.127332601776677,-0.131009784791115,"non-habitable"
"Kepler-95 b",-0.189552841290531,-0.381240851897617,-0.35806828674949,-0.265568415312621,-0.359854441139262,-0.33257389031218,-0.367605638742702,0.506175694548388,0.498185211680076,"Neptunian",0.377607220059672,-0.0289321254737232,"G",0.292249687007693,0.0450606552305326,0.034922822457732,"non-habitable"
"K2-197 b",-0.449077946039448,-0.548150862008218,-0.407193419779295,-0.42652546162578,-0.407612726851705,-0.389379918152706,-0.41165052964887,0.32922114312166,0.354698522394637,"Neptunian",0.34264586645572,-0.179399125710124,"G",-0.294975639504297,-0.208395092351397,-0.205354934670022,"non-habitable"
"HD 113337 b",1.76019171975771,1.50055566631184,1.00561594089786,1.53331785481953,1.08405351295076,0.536637937640703,1.29401377379164,-1.10527360414516,-0.932872660248591,"Jovian",1.26690172938087,-0.000719562929397941,"F",0.923293342833812,0.296648233634377,0.257078933650341,"non-habitable"
"Kepler-833 b",-0.609258717510122,-0.652198660518722,-0.32130904557104,-0.0137566747541451,-0.324117981317202,-0.290067206889814,-0.334647829416954,-0.883036411033057,-0.659944868628973,"Superterran",-1.3151863969954,-0.276575730029467,"K",-0.884815427652814,-0.487517485860258,-0.460564037298043,"non-habitable"
"Kepler-619 b",-0.297942581468305,-0.4310970886839,-0.449840328541242,-0.636040702056205,-0.449073037038953,-0.438694827589667,-0.449887137430992,0.844975282633211,0.772183862826282,"Neptunian",0.676442088860567,-0.122974000621474,"G",0.0710070349389011,-0.0630373804692242,-0.0719583621059209,"non-habitable"
"Kepler-663 b",-0.436937783460362,-0.539480212132342,-0.467558752662374,-0.672359376735657,-0.466298467472654,-0.459183592338753,-0.465773222807513,0.442202315153305,0.446350590165113,"Neptunian",-0.115373337812503,-0.213881146597633,"K",-0.553756834628741,-0.314332587131299,-0.301458097606372,"non-habitable"
"Kepler-806 b",-0.98456297444436,-0.821276333098292,-0.41174273744188,-0.442437072195693,-0.412035465261279,-0.394640538325264,-0.415729382728503,0.595074060663531,0.570154700212529,"Terran",0.454481983692609,-0.107300354763515,"G",0.0313397492032143,-0.0721339051611456,-0.0774983166752788,"non-habitable"
"Kepler-186 c",-0.894991955002278,-0.799599708408603,-0.489296028079147,-0.494978795239392,-0.487430929533051,-0.48431957053047,-0.485262552714227,-0.436207292632073,-0.2742788103482,"Terran",-2.21265341026755,-0.307923021745384,"M",-0.969935014953373,-0.55971713120734,-0.529147552464407,"non-habitable"
"K2-19 d",-0.98456297444436,-0.821276333098292,-0.514590107591885,-0.968477402268486,-0.512021231924083,-0.51356847219002,-0.507940862247446,0.978474540649867,0.87998863818001,"Terran",0.0773981257454131,-0.201342229911266,"G",-0.460384601968331,-0.274957873348681,-0.265779535730093,"non-habitable"
"HAT-P-17 b",1.01962399334859,1.23366768748417,-0.380169531172231,-0.320464017677904,-0.368975368484622,-0.443668535560971,-0.323036919692065,0.0230299431338795,0.0682645175262162,"Jovian",-0.136640461446157,-0.198207500739674,"K",-0.510901826348851,-0.293973003776484,-0.281613262502338,"non-habitable"
"Kepler-107 c",-0.681239355233854,-0.69338424742913,-0.456821343961578,-0.681214607877466,-0.455859814161878,-0.446767350387358,-0.456146215903439,1.07716786608054,0.959649498030879,"Superterran",0.541037547639314,-0.0289321254737232,"G",0.379642488328034,0.0775846677028717,0.0628787785037804,"non-habitable"
"HD 220773 b",1.44739137118824,1.57648901795787,3.7815031039342,2.88082366961398,3.90993284918556,2.88565750006794,4.12303420928181,-1.9122594312531,-2.45159914127943,"Jovian",0.634771111952584,-0.0473553049826681,"F",0.358810229731183,0.0641159398083933,0.0485909445961158,"non-habitable"
"HD 175541 b",1.03386665965103,1.68056659523913,1.07503429121944,1.48804834177295,1.04049986763626,1.16590979425859,1.03382655596543,-0.797699097592006,-0.587545890727799,"Jovian",-0.418713822002492,0.842522584228767,"G",1.95919244802301,1.05938908547988,1.03709695567797,"non-habitable"
"Kepler-218 b",-0.802450099064257,-0.756246459029226,-0.487180309363332,-0.816530985018774,-0.485374078127565,-0.481873051429944,-0.48336562960626,0.926296894487152,0.837861298090441,"Terran",0.159184486286072,-0.138647646479432,"G",-0.212165898641768,-0.167893338253013,-0.164418953972246,"non-habitable"
"Kepler-249 d",-0.767540769219131,-0.738905159277476,-0.370171055901248,-0.117635028624757,-0.371620465400422,-0.346568971831148,-0.378456808278025,-1.23724653314921,-0.997449264531894,"Superterran",-2.52979232103246,-0.32046193843175,"M",-0.987590129660029,-0.580501032487234,-0.549544854805226,"non-habitable"
"Kepler-858 b",0.0226261786996702,-0.101612393400636,0.133943131911693,0.738766863684489,0.118467355810345,0.236365319060873,0.0735247546624919,-1.01356314319972,-0.779232596990303,"Neptunian",0.327288162736666,-0.185668584053308,"G",-0.324154494352506,-0.220594036348917,-0.216772418248819,"non-habitable"
"Kepler-1619 b",-1.28041841238325,-0.894976857043232,-0.23061844800537,0.107931124616827,-0.235950739768043,-0.185196801611448,-0.253335938137768,-0.189895724803251,-0.0695286712785894,"Subterran",0.542098631628499,-0.157456021508982,"G",-0.131506493944651,-0.144374030136859,-0.147060222856667,"non-habitable"
"Kepler-102 f",-0.572213445127722,-0.871132569884575,-0.220270829945746,0.187819808711562,-0.225891031646033,-0.173231295498283,-0.244058411941588,-0.781719898571981,-0.570009516217248,"Superterran",-0.548875656648522,-0.232689521627183,"K",-0.700444218661929,-0.381146531452743,-0.361760241845025,"non-habitable"
"Kepler-258 c",-0.200997558023287,-0.344390589925147,-0.163974907589534,0.296712506920404,-0.171161475133642,-0.108133299107419,-0.193584293995953,-0.734902893441361,-0.529066284558115,"Neptunian",-0.50727805808834,-0.182533854881716,"K",-0.562518109051494,-0.312497100247332,-0.295248856602869,"non-habitable"
"Kepler-145 c",0.628670690828726,-0.20782785438011,-0.0291420433635481,0.427153576766908,-0.0400801720209421,0.0477811782008066,-0.0726950784533404,0.0525236084326597,0.129408280832257,"Jovian",0.719897739250586,0.149747437307003,"F",1.12769414093999,0.438219172132784,0.39963230539169,"non-habitable"
"K2-229 c",-0.605618281352761,-0.650030998049753,-0.41562369084489,-0.428335539349642,-0.415808435837159,-0.399128293033743,-0.41920898998257,0.0998743096493015,0.168068262881014,"Superterran",-0.0555090247514737,-0.223285334112408,"G",-0.567796330643646,-0.321963651623206,-0.309431564900884,"non-habitable"
"Kepler-318 c",-0.187369436511936,-0.331384615111334,-0.352311741747559,-0.252839086998649,-0.354258065028648,-0.325917288375927,-0.362444402915561,0.338392609880113,0.362144443681193,"Neptunian",0.428602478143112,-0.0978961672487404,"G",0.0560953250528372,-0.0605814677442308,-0.0661658954806837,"non-habitable"
"Kepler-317 c",-0.713237690137413,-0.710725547180881,-0.401740556097704,-0.402433368160761,-0.402311582496566,-0.383074479225567,-0.406761570145469,0.254440326999755,0.293943330434779,"Superterran",0.153539549953704,-0.176264396538533,"G",-0.349160061574249,-0.227280335601647,-0.221075852044148,"non-habitable"
"Kepler-502 b",0.00850795547799486,-0.118953693152387,-0.468228660784014,-0.741965740783765,-0.466949736212323,-0.459958243053396,-0.466373852837703,1.10894048857503,0.985289386874505,"Neptunian",0.825197716355118,-0.0884919797339653,"F",0.291332206432012,0.0260128708110968,0.00987076928353329,"non-habitable"
"Kepler-506 b",-0.401492945387955,-0.513468262504716,-0.419898383685758,-0.52124639207675,-0.419964190528006,-0.404071349785991,-0.423041618379101,0.809886121188902,0.743836600703688,"Neptunian",0.936712374697927,-0.0978961672487404,"F",0.309367589652464,0.0290661428521494,0.0112621895414063,"non-habitable"
"Kepler-357 d",-0.238454995225984,-0.379073189428648,-0.0571376737031172,0.50475311773129,-0.0672968578596525,0.0154083283294844,-0.0977955597773826,-0.997109003238403,-0.763939584542006,"Neptunian",-0.390292747077479,-0.210746417426041,"K",-0.611059758270717,-0.337670907933915,-0.321058360569278,"non-habitable"
"HD 10647 b",1.24487322393339,1.62691356518093,2.11479364315459,2.1487823409907,2.06210161309904,2.22669033344183,2.060060067474,-1.79538390312335,-1.83246152680664,"Jovian",0.918764402575471,-0.126108729793066,"F",0.174786947489606,-0.0281288341381091,-0.0421620818045419,"non-habitable"
"Kepler-342 c",-0.627676745339002,-0.663036972863566,-0.180512411837782,0.163620996040131,-0.18723884335938,-0.127256502828186,-0.20841158352273,0.140216436300477,0.200966478160613,"Superterran",0.875677542616317,-0.010123750444173,"F",0.643891338821881,0.183388058235013,0.156949437097642,"non-habitable"
"HD 205739 b",1.42086164104738,1.58303686688956,0.974698837695668,1.45256063690609,0.976639295571051,0.82061522322856,1.09196969317702,-1.30094956433447,-1.08591051551503,"Jovian",0.8766829654359,-0.0540099588464567,"F",0.464942341985686,0.10077133671726,0.0793665095086593,"non-habitable"
"WASP-177 b",0.957883413270123,2.38252879603765,-0.502336071184883,-0.886240858440242,-0.500108149235814,-0.499398472225386,-0.496954068656899,0.728884011469438,0.678375255893458,"Jovian",-0.413761673389473,-0.191938042396491,"K",-0.564869558754169,-0.314945824141232,-0.298721473655345,"non-habitable"
"Kepler-400 b",-0.737936892335248,-0.723731521994694,-0.392679247046341,-0.388516331596052,-0.39350239339287,-0.372596401254133,-0.398637330188862,0.52868586137528,0.516415044781992,"Superterran",0.578068033225691,-0.110435083935107,"G",0.0764470400646352,-0.057127588184592,-0.0650512908170334,"non-habitable"
"Kepler-838 b",-0.401492945387955,-0.513468262504716,-0.314537195197824,-0.104919530783787,-0.317534549477338,-0.282236552861876,-0.328576285330952,0.00337678109790944,0.089223166465813,"Neptunian",0.454481983692609,-0.169994938195349,"G",-0.216915647843406,-0.178017837488901,-0.177853375107263,"non-habitable"
"Kepler-758 b",-0.470733200210053,-0.563324499291,-0.344729963472571,-0.24027863782905,-0.346887240549749,-0.317150071246798,-0.355646689069291,0.626641857058981,0.595696250993038,"Superterran",0.928741901559293,-0.0257973963021315,"F",0.611755478910084,0.165546313441544,0.139372201804779,"non-habitable"
"Kepler-169 e",-0.552663379249591,-0.617516061015221,-0.352311741747559,-0.174511254780582,-0.354258065028648,-0.325917288375927,-0.362444402915561,-0.339464925615513,-0.193445696718223,"Superterran",-0.438562002004547,-0.232689521627183,"K",-0.679360869592453,-0.371404271422922,-0.353343960666879,"non-habitable"
"HD 165155 b",1.77001004812116,1.49820952458695,1.26073572352372,1.69500056065516,1.23912802162636,1.22054333666792,1.30601896571485,-1.74526615506713,-1.71293434545672,"Jovian",0.0728227016801618,-0.173129667366941,"G",-0.365177957244654,-0.2324818228305,-0.225056538265294,"non-habitable"
"Kepler-308 b",-0.576997309676598,-0.632689698298002,-0.385905120673695,-0.352746555044079,-0.386916748880504,-0.364763115365904,-0.392563745474359,0.309730233157749,0.338871017889712,"Superterran",0.587554574370328,-0.176264396538533,"G",-0.19057781919697,-0.170720890903582,-0.172500563474844,"non-habitable"
"Kepler-1238 b",-0.638903285608081,-0.669539960270473,-0.465823835534765,-0.756683424988078,-0.464611822312477,-0.457177414552076,-0.464217720951255,1.35304500358692,1.18221061640157,"Superterran",1.08429522424778,-0.00698902127258133,"F",0.782852192555785,0.238345893630787,0.205212023934725,"non-habitable"
"Kepler-1245 c",-0.820347827373573,-0.764917108905102,-0.50567985859938,-0.904887116795356,-0.503358899816099,-0.503265073071952,-0.49995206057675,0.80315991613141,0.738402076786342,"Terran",-0.0660314684410077,-0.210746417426041,"G",-0.531192711770016,-0.304627332600122,-0.292655122658893,"non-habitable"
"Kepler-746 b",-1.01455369406281,-0.827779320505198,-0.492931328898165,-0.833254886929947,-0.49096508251051,-0.488523263972044,-0.488521911378714,0.825097440987474,0.756125917463999,"Terran",0.0636617278165066,-0.179399125710124,"G",-0.389767482879777,-0.243145399490989,-0.235155853702958,"non-habitable"
"eps Tau b",2.22268751192643,1.39239143616535,2.0445047253852,1.86823395648994,1.9937468555099,2.14788881187841,1.99546800283025,-0.387525905522596,-0.240115182867508,"Jovian",-0.559002025026324,3.82365002641246,"K",4.69912199943594,4.7979068037213,4.69486049763927,"non-habitable"
"Kepler-319 c",-0.427941308052974,-0.532977224725436,-0.433720823388391,-0.517200210653185,-0.433402037590137,-0.420054978656682,-0.435434619908281,0.3971768147546,0.409843202943478,"Neptunian",0.186208981656559,-0.188803313224899,"G",-0.383053305955405,-0.242900406108477,-0.236381503339227,"non-habitable"
"GJ 536 b",-0.560355749300535,-0.622356387496776,-0.439222136072547,-0.406256285018186,-0.43827281349791,-0.440651583201243,-0.429384722030019,-0.848711340117201,-0.63108746806947,"Superterran",-2.32948017801749,-0.314192480088567,"M",-0.978140826222749,-0.568947569105252,-0.538236045608012,"non-habitable"
"HD 202772 A b",1.28164143677013,2.30666060962375,-0.472934965245059,-0.854956063941049,-0.471439693111359,-0.470751771636279,-0.46645203442925,1.90348433054568,1.62560514782199,"Jovian",0.972453446201103,0.340965916774096,"F",1.88469346319007,0.88523314265477,0.813169645867783,"non-habitable"
"K2-101 b",-0.616582548387251,-0.65653398545666,-0.343684292820732,-0.141469179199777,-0.344697783445308,-0.34398717734336,-0.333175797405187,-0.473199712635518,-0.308236865423253,"Superterran",-0.663760631583473,-0.242093709141958,"K",-0.742484161804618,-0.402705397215323,-0.381759580860089,"non-habitable"
"Kepler-1474 b",-0.563013124565783,-0.624019048422127,-0.113274132845374,0.339347311564885,-0.121871388028847,-0.049505272188784,-0.148126705288563,-0.425568620734984,-0.265358440186755,"Superterran",0.561167205561998,-0.144917104822616,"G",-0.0721531094710459,-0.119844712478854,-0.124103652631929,"non-habitable"
"Kepler-1176 b",-0.47701883941787,-0.567659824228937,-0.224191640621597,0.120163119573962,-0.22970275051442,-0.177765139310467,-0.247573754655813,-0.191403029486871,-0.0707721664388264,"Superterran",0.533604878850595,-0.151186563165799,"G",-0.109477330076761,-0.134779388791207,-0.137880116187729,"non-habitable"
"Kepler-1252 b",-0.729635611099079,-0.719396197056756,-0.315593128874745,-0.128350261249953,-0.318561103078836,-0.283457585643865,-0.329523020346935,0.183053101931002,0.235862746636379,"Superterran",0.644171491560202,-0.129243458964657,"G",0.029711201018896,-0.0794492342102265,-0.0870172214987583,"non-habitable"
"Kepler-565 b",-0.194155897757282,-0.33788760251824,-0.475592650952353,-0.746489654454719,-0.474108832274817,-0.468473620106243,-0.472976300985819,0.804605326065409,0.739569964073135,"Neptunian",0.416704898200107,-0.173129667366941,"G",-0.243626571896864,-0.188351852942826,-0.187201415241967,"non-habitable"
"HD 80606 b",1.96463731964459,1.27702093686355,0.357069767578815,0.946937718194999,0.646811121933136,-0.516786020266771,0.850675473677161,-0.770671023351417,-1.05975270312024,"Jovian",0.225410084166396,-0.144917104822616,"G",-0.209423979545238,-0.168470836300489,-0.165870307780179,"non-habitable"
"Kepler-764 b",-0.742113402347394,-0.725899184463663,-0.427169882172863,-0.490351571558081,-0.427033368378254,-0.41247977374385,-0.429561139810109,0.359053718146816,0.378914179783524,"Superterran",0.220942462368212,-0.191938042396491,"G",-0.383038144872756,-0.24368668450939,-0.237533644732473,"non-habitable"
"K2-38 c",-0.307836819877365,-0.574162811635844,-0.371515750361542,-0.309727778352723,-0.372927745366294,-0.348123914204578,-0.379662442077934,0.562083343675106,0.543453917955273,"Superterran",0.440477307376128,-0.0383363129884983,"G",0.290204758328247,0.041617657976231,0.0305541333773659,"non-habitable"
"Kepler-316 c",-0.974483990028074,-0.819108670629323,-0.459143382203596,-0.525159234824268,-0.458117244502682,-0.449452447829086,-0.458228122144539,-0.459531460959541,-0.293865328868523,"Terran",-1.51142254800357,-0.307923021745384,"K",-0.937573259310965,-0.529174165297381,-0.501243291239671,"non-habitable"
"K2-293 b",-0.47701883941787,-0.567659824228937,-0.347012047920207,-0.199168133926062,-0.3491058287621,-0.319788967971783,-0.357692773310402,0.0349411528240519,0.11503909333326,"Superterran",0.192946769693636,-0.173129667366941,"G",-0.324430741940275,-0.217414464470238,-0.21213880921712,"non-habitable"
"Kepler-1261 b",-0.532310117165033,-0.604510086201408,-0.0624099675620376,0.492933560730616,-0.0724224565286986,0.00931169197937917,-0.102522622963156,-1.05904590354146,-0.821955387279879,"Superterran",-0.427389595935592,-0.229554792455591,"K",-0.669071299071601,-0.366248945546487,-0.348441419038757,"non-habitable"
"iot Dra b",2.29240869367358,1.37649498690139,1.4226067851503,1.78450773005714,1.6890052423694,0.278176933229843,1.96923557366626,-0.432780548044624,-0.463575219324457,"Jovian",-1.04773240191636,2.19160146401062,"K",3.14362169922451,2.2626445252787,2.26669369716611,"non-habitable"
"Kepler-655 b",-0.407301608688997,-0.517803587442654,-0.0204767478330252,0.469830573769706,-0.0316559778415924,0.0578013244842703,-0.0649258985494403,-0.35179847274317,-0.203717466797294,"Neptunian",0.870647985338359,-0.0822225213907819,"F",0.342236445306661,0.0463557769268486,0.0283594441812252,"non-habitable"
"CoRoT-24 b",-0.534392349032933,-0.327049290173396,-0.463794050187854,-0.661719385620814,-0.462638513284003,-0.454830264818009,-0.462397844471462,0.343660459658069,0.366420642275653,"Neptunian",-0.497235615581812,-0.201342229911266,"K",-0.610308298466956,-0.335871216617374,-0.318142533596063,"non-habitable"
"Kepler-567 b",-0.535670811482611,-0.606677748670376,-0.319476094808989,-0.0793523691250176,-0.322336030189705,-0.287947667550221,-0.33300443200769,-0.370710408788502,-0.21948600672193,"Superterran",-0.253723463126797,-0.223285334112408,"K",-0.614879210974838,-0.341477132200238,-0.326187403206387,"non-habitable"
"Kepler-404 b",-0.890181254742566,-0.797432045939634,-0.358993786541935,-0.252199548599987,-0.360754190021114,-0.333644095393236,-0.368435428605402,0.0522589489033452,0.129192034896848,"Terran",0.32838640202358,-0.195072771568083,"G",-0.35920495432457,-0.235812947438711,-0.231255818802263,"non-habitable"
"WASP-161 b",1.70029696750847,1.43526029709827,-0.437632626305407,-0.635888014725446,-0.437204999329666,-0.424578406313882,-0.438941886394905,1.30505064325526,1.1435008764991,"Jovian",1.0978923389141,0.0651097496740276,"F",1.07689284234842,0.385833891076753,0.342923271392101,"non-habitable"
"Kepler-119 c",-1.1732997782531,-0.864629582477668,-0.480141037831918,-0.759132673627265,-0.478530665799281,-0.47373316396444,-0.477054319538724,0.678354446427456,0.637522159984498,"Terran",0.263255656950375,-0.20761168825445,"G",-0.4264307024951,-0.263753117804109,-0.25712867133583,"non-habitable"
"Kepler-575 b",-0.496146309101799,-0.58066579904275,-0.394625894527628,-0.369315831930258,-0.39539487776612,-0.374847414212217,-0.400382666448696,0.300943058299116,0.331733703101429,"Superterran",0.389579870223079,-0.173129667366941,"G",-0.253764569767127,-0.19194628971672,-0.190288476864143,"non-habitable"
"Kepler-1351 b",-1.33857749473626,-0.916653481732921,-0.557766935161103,-1.30264487111182,-0.553996716569722,-0.563496155184271,-0.546652587644847,1.06256619308489,0.94786526584949,"Subterran",-1.17372255701428,-0.260902084171508,"K",-0.847431393891256,-0.462193038199273,-0.436268635232884,"non-habitable"
"HAT-P-8 b",1.38910191080414,1.99234955162326,-0.489955797154045,-0.885614654811785,-0.488072341332671,-0.485082496921209,-0.485854092220278,1.54911043305804,1.34031899058756,"Jovian",0.900764407272686,0.0212235412717439,"F",0.782691426205088,0.248662644569093,0.21780276509582,"non-habitable"
"GJ 3341 b",-0.476134461450791,-0.567051699188914,-0.388161088979268,-0.158294911882089,-0.379744913305513,-0.440306669917653,-0.339450883127425,-1.23677274767174,-1.02561945322983,"Superterran",-2.60330494648822,-0.333000855118117,"M",-0.995647182840749,-0.591531232457899,-0.560813250120939,"non-habitable"
"Pr0211 c",2.23425138468563,1.38974750673286,4.00294075017996,3.02662949710544,4.34175511117011,2.10056492226154,4.57921770485048,-1.94544160854659,-3.10443267826809,"Jovian",-0.0730563493164147,-0.210746417426041,"G",-0.533047156323884,-0.305366466137275,-0.293289262875411,"non-habitable"
